tweet_id,favorites,retweets
729823566028484608,3555,1105
729463711119904772,5194,2053
729113531270991872,1700,286
728986383096946689,2817,725
728760639972315136,4178,1511
728751179681943552,2467,604
728653952833728512,2991,928
728409960103686147,4382,1791
728387165835677696,3321,861
728046963732717569,3823,1062
728035342121635841,4055,1479
728015554473250816,3687,972
727685679342333952,2657,560
727644517743104000,5260,1558
727524757080539137,3994,1059
727314416056803329,2991,661
727286334147182592,2740,730
727175381690781696,3499,1215
727155742655025152,3249,1174
726935089318363137,6151,2156
726887082820554753,3454,1343
726828223124897792,3206,896
726224900189511680,3965,1020
725842289046749185,6348,2368
725786712245440512,3745,1224
725729321944506368,4661,1574
725458796924002305,1279,550
724983749226668032,3354,1141
724771698126512129,2101,559
724405726123311104,4749,1481
724049859469295616,3866,1586
724046343203856385,2394,507
724004602748780546,3748,1370
723912936180330496,3500,1102
723688335806480385,6895,2602
723673163800948736,2723,802
723179728551723008,4746,1656
722974582966214656,3690,1401
722613351520608256,4471,1461
721503162398597120,4138,1612
721001180231503872,2290,545
720785406564900865,2779,684
720775346191278080,2209,551
720415127506415616,3696,1332
720389942216527872,5718,2215
720340705894408192,2561,850
720059472081784833,3461,999
720043174954147842,4453,1778
719991154352222208,4374,1567
719704490224398336,4051,1264
719551379208073216,4545,1682
719367763014393856,2542,674
719339463458033665,3990,1097
719332531645071360,3095,832
718971898235854848,3125,958
718939241951195136,4676,1550
718631497683582976,16898,7083
718613305783398402,2183,423
718540630683709445,2192,907
718460005985447936,2421,464
718454725339934721,4393,1350
718246886998687744,1708,437
718234618122661888,3468,893
717841801130979328,2219,538
717790033953034240,2569,966
717537687239008257,5162,1623
717428917016076293,1441,398
717421804990701568,2798,738
717047459982213120,5630,1702
717009362452090881,2912,856
716802964044845056,3867,1028
716791146589110272,8232,1468
716730379797970944,1110,392
716447146686459905,11724,5207
716439118184652801,2136,183
716285507865542656,2497,947
716080869887381504,6082,1674
715928423106027520,2861,771
715758151270801409,3339,1265
715733265223708672,4166,1499
715704790270025728,2500,506
715696743237730304,3491,1138
715680795826982913,3882,1423
715360349751484417,4911,1386
715342466308784130,2716,608
715220193576927233,2155,576
715200624753819648,4629,1649
715009755312439296,3718,1077
714982300363173890,3336,912
714962719905021952,6560,3757
714957620017307648,3717,1262
714631576617938945,2940,873
714606013974974464,3269,812
714485234495041536,2397,994
714258258790387713,2739,661
714251586676113411,2948,748
714214115368108032,2073,784
714141408463036416,3884,1247
713919462244790272,2963,703
713909862279876608,1706,477
713900603437621249,2541,644
713761197720473600,4348,1216
713411074226274305,3991,1160
713177543487135744,6482,2545
713175907180089344,3981,1306
712809025985978368,17107,5964
712717840512598017,11056,4436
712668654853337088,3729,1085
712438159032893441,4768,1389
712309440758808576,217,24
712097430750289920,3366,917
712092745624633345,2634,786
712085617388212225,2936,427
712065007010385924,2016,560
711998809858043904,0,119
711968124745228288,7214,2049
711743778164514816,2550,886
711732680602345472,7897,3616
711694788429553666,29590,16303
711652651650457602,3458,808
711363825979756544,3243,1003
711306686208872448,2973,661
711008018775851008,2664,547
710997087345876993,4101,1236
710844581445812225,2292,599
710833117892898816,2406,465
710658690886586372,2084,507
710609963652087808,4323,2123
710588934686908417,4088,1662
710296729921429505,2139,657
710283270106132480,1934,471
710272297844797440,4039,1114
710269109699739648,2143,993
710153181850935296,2632,795
710140971284037632,2460,786
710117014656950272,4926,1753
709918798883774466,3131,964
709901256215666688,596,89
709852847387627521,3154,1074
709566166965075968,3172,1048
709556954897764353,2937,966
709519240576036864,1346,216
709449600415961088,1962,507
709409458133323776,2379,604
709225125749587968,2152,515
709207347839836162,11200,5088
709198395643068416,2205,575
709179584944730112,1817,592
709158332880297985,1825,358
709042156699303936,4219,1452
708853462201716736,1637,584
708845821941387268,2690,793
708834316713893888,1497,439
708810915978854401,14886,6152
708738143638450176,2479,727
708711088997666817,2287,630
708479650088034305,2283,608
708469915515297792,2757,714
708400866336894977,14355,8900
708356463048204288,3228,1177
708349470027751425,2137,662
708149363256774660,3891,1387
708130923141795840,3030,768
708119489313951744,2416,869
708109389455101952,1758,492
708026248782585858,3976,1717
707995814724026368,2795,990
707983188426153984,43,2
707969809498152960,2423,854
707776935007539200,2933,851
707741517457260545,2232,544
707738799544082433,3642,2157
707693576495472641,3033,900
707629649552134146,2299,772
707610948723478529,15238,5600
707420581654872064,2017,612
707411934438625280,2068,532
707387676719185920,3131,1123
707377100785885184,2929,958
707315916783140866,2231,564
707297311098011648,2508,697
707059547140169728,2343,611
707038192327901184,1971,698
707021089608753152,3647,1205
707014260413456384,2065,535
706904523814649856,13144,6999
706901761596989440,1846,507
706681918348251136,2951,877
706644897839910912,2299,960
706593038911545345,1934,568
706538006853918722,3117,1268
706516534877929472,2813,914
706346369204748288,3079,825
706310011488698368,19080,7001
706291001778950144,1528,426
706265994973601792,2443,827
706169069255446529,3519,1978
706166467411222528,4615,1419
706153300320784384,1328,336
705975130514706432,2797,652
705970349788291072,2854,784
705898680587526145,2123,487
705786532653883392,1760,456
705591895322394625,2820,1007
705475953783398401,2668,807
705442520700944385,3969,1430
705428427625635840,3414,1492
705239209544720384,2680,664
705223444686888960,2323,706
705102439679201280,1922,468
705066031337840642,1967,548
704871453724954624,3899,995
704859558691414016,2011,468
704847917308362754,4588,1340
704819833553219584,2381,881
704761120771465216,5969,2574
704499785726889984,2582,879
704491224099647488,670,68
704480331685040129,3060,958
704364645503647744,7170,3170
704347321748819968,1407,305
704134088924532736,1356,403
704113298707505153,1666,510
704054845121142784,2632,831
703774238772166656,1664,396
703769065844768768,2926,1000
703631701117943808,2314,586
703611486317502464,3442,1347
703425003149250560,3402,1194
703407252292673536,2211,611
703382836347330562,3139,1006
703356393781329922,1724,338
703268521220972544,1787,487
703079050210877440,6652,2742
703041949650034688,23718,11086
702932127499816960,2301,634
702899151802126337,1453,401
702684942141153280,2903,946
702671118226825216,1961,497
702598099714314240,11016,3081
702539513671897089,2581,849
702332542343577600,2855,1359
702321140488925184,2941,930
702276748847800320,2227,682
702217446468493312,4261,1195
701981390485725185,3071,872
701952816642965504,3439,908
701889187134500865,3170,1238
701805642395348998,3057,1479
701601587219795968,1880,410
701570477911896070,2503,815
701545186879471618,2387,533
701214700881756160,10984,4547
700890391244103680,1984,499
700864154249383937,2339,547
700847567345688576,2218,443
700796979434098688,2185,842
700747788515020802,20500,8279
700518061187723268,2330,710
700505138482569216,2047,514
700462010979500032,3688,1597
700167517596164096,2358,636
700151421916807169,2003,591
700143752053182464,6734,2381
700062718104104960,2381,595
700029284593901568,1871,523
700002074055016451,2957,1179
699801817392291840,2712,834
699788877217865730,2001,462
699779630832685056,2445,1083
699775878809702401,1770,530
699691744225525762,9232,4065
699446877801091073,5361,2344
699434518667751424,1983,458
699423671849451520,1217,281
699413908797464576,1879,554
699370870310113280,1695,380
699323444782047232,2833,772
699088579889332224,2024,551
699079609774645248,2203,557
699072405256409088,2644,1061
699060279947165696,3361,1584
699036661657767936,2351,1074
698989035503689728,3008,856
698953797952008193,2414,800
698907974262222848,2285,544
698710712454139905,2210,602
698703483621523456,1290,332
698635131305795584,1160,305
698549713696649216,2087,545
698355670425473025,1661,387
698342080612007937,2033,848
698262614669991936,4285,1750
698195409219559425,15123,5335
698178924120031232,2531,662
697995514407682048,1376,299
697990423684476929,2954,1149
697943111201378304,2152,594
697881462549430272,2726,1033
697630435728322560,1557,487
697616773278015490,2831,902
697596423848730625,2698,1108
697575480820686848,1842,443
697516214579523584,1834,974
697482927769255936,2185,587
697463031882764288,3086,1242
697270446429966336,4252,1680
697259378236399616,2960,878
697255105972801536,2785,1033
697242256848379904,2272,604
696900204696625153,2858,912
696894894812565505,2115,607
696886256886657024,4351,1595
696877980375769088,2202,626
696754882863349760,1336,320
696744641916489729,1851,821
696713835009417216,2127,574
696518437233913856,3551,1535
696490539101908992,1106,120
696488710901260288,2262,904
696405997980676096,2859,1029
696100768806522880,1727,579
695816827381944320,2696,1027
695794761660297217,2850,686
695767669421768709,1672,651
695629776980148225,4097,1850
695446424020918272,4002,1621
695409464418041856,7777,3175
695314793360662529,3274,1272
695095422348574720,2402,534
695074328191332352,2553,971
695064344191721472,1450,517
695051054296211456,2376,706
694925794720792577,2430,803
694905863685980160,2468,816
694669722378485760,32143,12787
694356675654983680,1362,245
694352839993344000,1839,533
694342028726001664,1427,424
694329668942569472,1783,441
694206574471057408,3730,1826
694183373896572928,2648,831
694001791655137281,3054,908
693993230313091072,1693,354
693942351086120961,1573,320
693647888581312512,2407,510
693644216740769793,1225,114
693642232151285760,2284,371
693629975228977152,2219,711
693622659251335168,1398,330
693590843962331137,4534,1741
693582294167244802,1489,219
693486665285931008,1597,553
693280720173801472,3029,1100
693267061318012928,2155,718
693262851218264065,2003,444
693231807727280129,2594,655
693155686491000832,7099,2840
693109034023534592,1527,546
693095443459342336,1652,397
692919143163629568,2441,683
692905862751522816,2188,772
692901601640583168,1582,530
692894228850999298,2031,699
692828166163931137,2588,780
692752401762250755,6126,3229
692568918515392513,3945,1367
692535307825213440,2830,1214
692530551048294401,1652,361
692423280028966913,1339,191
692417313023332352,8416,3067
692187005137076224,2280,731
692158366030913536,1924,708
692142790915014657,1476,349
692041934689402880,3058,1113
692017291282812928,2613,848
691820333922455552,3546,1457
691793053716221953,7310,3750
691756958957883396,2544,869
691675652215414786,1759,455
691483041324204033,2142,491
691459709405118465,3646,997
691444869282295808,2375,734
691416866452082688,17412,6755
691321916024623104,2321,587
691096613310316544,2683,780
691090071332753408,1559,296
690989312272396288,5310,2551
690959652130045952,3234,1092
690938899477221376,3695,1713
690932576555528194,2962,882
690735892932222976,3407,1123
690728923253055490,1941,457
690690673629138944,2092,733
690649993829576704,1177,244
690607260360429569,275,14
690597161306841088,1738,537
690400367696297985,1706,394
690374419777196032,2900,754
690360449368465409,2391,775
690348396616552449,1339,457
690248561355657216,1499,363
690021994562220032,2525,910
690015576308211712,2243,649
690005060500217858,3304,1524
689999384604450816,1267,323
689993469801164801,1324,395
689977555533848577,1234,400
689905486972461056,2213,607
689877686181715968,2743,1023
689835978131935233,1968,674
689661964914655233,2926,838
689659372465688576,9295,3414
689623661272240129,1995,570
689599056876867584,10512,4945
689557536375177216,1855,394
689517482558820352,3062,1270
689289219123089408,2031,829
689283819090870273,2944,980
689280876073582592,1788,631
689275259254616065,1030,218
689255633275777024,2287,956
689154315265683456,2795,877
689143371370250240,1832,450
688916208532455424,2438,761
688908934925697024,1899,696
688898160958271489,1883,701
688894073864884227,2019,609
688828561667567616,1253,310
688804835492233216,869,165
688789766343622656,2005,591
688547210804498433,2343,611
688519176466644993,2101,647
688385280030670848,8322,4005
688211956440801280,2035,730
688179443353796608,1924,518
688116655151435777,2556,685
688064179421470721,1551,314
687841446767013888,4897,2200
687826841265172480,2465,991
687818504314159109,2236,849
687807801670897665,2133,638
687732144991551489,1584,585
687704180304273409,2192,757
687664829264453632,1763,464
687494652870668288,1720,519
687480748861947905,1444,215
687476254459715584,1780,471
687460506001633280,1848,484
687399393394311168,1705,541
687317306314240000,18209,8175
687312378585812992,3927,1700
687127927494963200,4863,2012
687124485711986689,1976,454
687109925361856513,5254,2197
687102708889812993,2115,854
687096057537363968,2029,545
686947101016735744,7794,2844
686760001961103360,3174,1239
686749460672679938,3136,1293
686730991906516992,3722,1071
686683045143953408,2551,718
686618349602762752,3338,1218
686606069955735556,1706,482
686394059078897668,1556,625
686386521809772549,2929,771
686377065986265092,1997,501
686358356425093120,1944,577
686286779679375361,3633,1489
686050296934563840,2028,648
686035780142297088,1036,101
686034024800862208,2781,1010
686007916130873345,2231,355
686003207160610816,1643,554
685973236358713344,1888,467
685943807276412928,1466,522
685906723014619143,6747,2539
685681090388975616,1838,106
685667379192414208,2140,506
685663452032069632,2916,1309
685641971164143616,2646,687
685547936038666240,29672,13837
685532292383666176,2748,1031
685325112850124800,8472,3514
685321586178670592,2395,570
685315239903100929,2962,930
685307451701334016,1872,385
685268753634967552,2761,1048
685198997565345792,2089,585
685169283572338688,3691,1256
684969860808454144,2162,319
684959798585110529,6157,2756
684940049151070208,2888,920
684926975086034944,3124,409
684914660081053696,3154,1295
684902183876321280,1666,455
684880619965411328,1880,709
684830982659280897,31602,19267
684800227459624960,2454,893
684594889858887680,7998,3109
684588130326986752,3734,1257
684567543613382656,2707,1078
684538444857667585,2378,835
684481074559381504,3481,1049
684460069371654144,1774,491
684241637099323392,7326,2896
684225744407494656,1112,182
684222868335505415,3422,1217
684200372118904832,1925,921
684195085588783105,1715,448
684188786104872960,3131,1020
684177701129875456,1822,581
684147889187209216,2661,1331
684122891630342144,1815,416
684097758874210310,3695,1264
683857920510050305,3434,997
683852578183077888,1751,311
683849932751646720,2356,837
683834909291606017,2356,1001
683828599284170753,2527,958
683773439333797890,2985,1197
683742671509258241,5826,2950
683515932363329536,6672,2566
683498322573824003,2855,857
683481228088049664,2393,884
683462770029932544,2177,607
683449695444799489,3499,1428
683391852557561860,6859,2140
683357973142474752,2612,811
683142553609318400,2580,922
683111407806746624,3059,810
683098815881154561,1950,578
683078886620553216,1798,510
683030066213818368,1944,649
682962037429899265,32962,14603
682808988178739200,1583,149
682788441537560576,2232,1001
682750546109968385,1363,386
682697186228989953,1179,327
682662431982772225,2731,962
682638830361513985,1852,525
682429480204398592,3095,1017
682406705142087680,6775,1557
682393905736888321,2012,580
682389078323662849,1496,418
682303737705140231,2757,871
682259524040966145,3691,1057
682242692827447297,2889,1019
682088079302213632,16368,8700
682059653698686977,4431,1510
682047327939461121,2874,833
682032003584274432,5925,1757
682003177596559360,2790,1339
681981167097122816,2524,904
681891461017812993,2204,732
681694085539872773,11499,3600
681679526984871937,1590,392
681654059175129088,2358,805
681610798867845120,1692,410
681579835668455424,3172,1157
681523177663676416,12872,5099
681340665377193984,1475,246
681339448655802368,8369,3630
681320187870711809,2353,657
681302363064414209,3511,1595
681297372102656000,2900,837
681281657291280384,2898,976
681261549936340994,1294,233
681242418453299201,1320,462
681231109724700672,2180,430
681193455364796417,3320,1304
680970795137544192,2163,573
680959110691590145,4133,1781
680940246314430465,2852,916
680934982542561280,1868,385
680913438424612864,2153,551
680889648562991104,1564,315
680836378243002368,3110,1160
680805554198020098,1917,594
680801747103793152,2132,727
680798457301471234,2542,924
680609293079592961,2346,616
680583894916304897,3228,1168
680497766108381184,3787,1699
680494726643068929,1539,428
680473011644985345,2295,655
680440374763077632,1293,425
680221482581123072,1320,254
680206703334408192,2524,1015
680191257256136705,1935,435
680176173301628928,3467,1362
680161097740095489,2093,650
680145970311643136,3229,1527
680130881361686529,2058,837
680115823365742593,2443,812
680100725817409536,3219,1219
680085611152338944,11497,7991
680070545539371008,2327,760
679877062409191424,1735,568
679872969355714560,1962,584
679862121895714818,2190,539
679854723806179328,2549,1077
679844490799091713,2132,676
679828447187857408,32342,12306
679777920601223168,2788,973
679736210798047232,1867,704
679729593985699840,1950,731
679722016581222400,1496,420
679530280114372609,4272,1843
679527802031484928,2363,642
679511351870550016,2995,1116
679503373272485890,2836,1310
679475951516934144,1870,565
679462823135686656,28733,16708
679405845277462528,2110,1046
679158373988876288,18976,7091
679148763231985668,2489,897
679132435750195208,2625,1013
679111216690831360,5298,2257
679062614270468097,15126,7066
679047485189439488,2018,581
679001094530465792,2539,1072
678991772295516161,2019,994
678969228704284672,1462,404
678800283649069056,2298,800
678798276842360832,3098,1006
678774928607469569,2507,800
678767140346941444,3146,1199
678764513869611008,1452,411
678755239630127104,6363,2876
678740035362037760,3317,1463
678708137298427904,5003,2137
678675843183484930,2538,1290
678643457146150913,1825,352
678446151570427904,3582,1344
678424312106393600,4884,2217
678410210315247616,3738,1579
678399652199309312,71761,28020
678396796259975168,1420,364
678389028614488064,1670,370
678380236862578688,2182,802
678341075375947776,1536,467
678334497360859136,1155,220
678278586130948096,10183,5390
678255464182861824,1418,320
678023323247357953,1697,336
678021115718029313,12058,5504
677961670166224897,3071,1495
677918531514703872,1187,352
677895101218201600,4285,1797
677716515794329600,2715,851
677700003327029250,3036,1258
677698403548192770,1086,280
677687604918272002,2206,733
677673981332312066,2960,1316
677662372920729601,1734,827
677644091929329666,1660,714
677573743309385728,1900,586
677565715327688705,1157,403
677557565589463040,2169,989
677547928504967168,6169,3217
677530072887205888,940,196
677335745548390400,2682,1517
677334615166730240,1197,246
677331501395156992,963,202
677328882937298944,3253,1312
677314812125323265,1460,458
677301033169788928,1084,350
677269281705472000,1760,625
677228873407442944,3143,1425
677187300187611136,2431,794
676975532580409345,2466,928
676957860086095872,1978,709
676949632774234114,1155,344
676948236477857792,1910,756
676946864479084545,1533,320
676942428000112642,1829,658
676936541936185344,11316,4338
676916996760600576,2633,1585
676897532954456065,1992,628
676864501615042560,1837,613
676821958043033607,20193,13490
676819651066732545,1614,589
676811746707918848,1276,368
676776431406465024,4433,1770
676617503762681856,2562,837
676613908052996102,959,170
676606785097199616,1679,383
676603393314578432,1021,332
676593408224403456,4033,1841
676590572941893632,815,105
676588346097852417,2034,680
676582956622721024,1048,247
676575501977128964,2276,974
676533798876651520,1661,482
676496375194980353,1335,457
676470639084101634,10331,4092
676440007570247681,1532,577
676430933382295552,1231,298
676263575653122048,1838,472
676237365392908289,1057,240
676219687039057920,69059,27189
676215927814406144,1525,506
676191832485810177,2000,895
676146341966438401,1716,573
676121918416756736,1908,1006
676101918813499392,2529,1033
676098748976615425,2618,1225
676089483918516224,1153,381
675898130735476737,1406,494
675891555769696257,1873,744
675888385639251968,2070,819
675878199931371520,3679,1217
675870721063669760,1429,487
675853064436391936,2370,1113
675849018447167488,840,122
675845657354215424,1993,762
675822767435051008,1348,467
675820929667219457,933,200
675798442703122432,9099,2992
675781562965868544,1422,412
675740360753160193,1034,289
675710890956750848,1641,706
675707330206547968,1746,587
675706639471788032,564,82
675534494439489536,1621,349
675531475945709568,1041,320
675522403582218240,911,245
675517828909424640,1116,399
675501075957489664,15125,5108
675497103322386432,2747,1108
675489971617296384,1120,524
675483430902214656,1615,832
675432746517426176,1335,494
675372240448454658,1494,445
675362609739206656,917,189
675354435921575936,28952,14647
675349384339542016,3446,1958
675334060156301312,2422,1109
675166823650848770,3097,1351
675153376133427200,5467,2217
675149409102012420,3272,1471
675147105808306176,829,193
675146535592706048,1037,248
675145476954566656,1871,763
675135153782571009,1136,402
675113801096802304,1694,675
675111688094527488,846,208
675109292475830276,2454,980
675047298674663426,909,268
675015141583413248,2356,1011
675006312288268288,853,194
675003128568291329,1355,397
674999807681908736,1939,936
674805413498527744,735,304
674800520222154752,2629,734
674793399141146624,2161,930
674790488185167872,962,213
674788554665512960,704,180
674781762103414784,1752,1014
674774481756377088,960,398
674767892831932416,1590,681
674764817387900928,682,198
674754018082705410,1200,375
674752233200820224,1273,389
674743008475090944,1230,454
674742531037511680,420,42
674739953134403584,947,321
674737130913071104,564,79
674690135443775488,1003,404
674670581682434048,1413,555
674664755118911488,795,200
674646392044941312,1233,419
674644256330530816,903,235
674638615994089473,1483,499
674632714662858753,1315,491
674606911342424069,827,85
674468880899788800,5458,1755
674447403907457024,931,305
674436901579923456,962,336
674422304705744896,1250,452
674416750885273600,588,113
674410619106390016,1041,386
674394782723014656,1303,479
674372068062928900,740,274
674330906434379776,483,64
674318007229923329,1219,440
674307341513269249,9907,5928
674291837063053312,12844,5042
674271431610523648,1359,629
674269164442398721,800,199
674265582246694913,1429,720
674262580978937856,1149,371
674255168825880576,1270,457
674082852460433408,657,141
674075285688614912,862,243
674063288070742018,5569,1879
674053186244734976,2874,1099
674051556661161984,1261,421
674045139690631169,1238,549
674042553264685056,620,107
674038233588723717,949,359
674036086168010753,739,180
674024893172875264,1549,1057
674019345211760640,988,257
674014384960745472,1355,545
674008982932058114,1062,294
673956914389192708,1705,819
673919437611909120,1034,314
673906403526995968,2774,1399
673887867907739649,820,218
673716320723169284,2703,660
673715861853720576,3084,1777
673711475735838725,918,260
673709992831262724,732,229
673708611235921920,934,250
673707060090052608,965,336
673705679337693185,1099,349
673700254269775872,1255,487
673697980713705472,3420,1662
673689733134946305,1500,557
673688752737402881,1096,426
673686845050527744,1249,365
673680198160809984,1197,400
673662677122719744,1100,318
673656262056419329,628,192
673636718965334016,968,303
673612854080196609,1391,617
673583129559498752,1037,305
673580926094458881,716,230
673576835670777856,1203,477
673363615379013632,911,263
673359818736984064,1257,579
673355879178194945,1302,486
673352124999274496,1461,468
673350198937153538,664,181
673345638550134785,2173,1082
673343217010679808,836,231
673342308415348736,1106,482
673320132811366400,11676,6738
673317986296586240,757,213
673295268553605120,6565,2685
673270968295534593,923,307
673240798075449344,1237,604
673213039743795200,1917,710
673148804208660480,1448,533
672997845381865473,1704,618
672995267319328768,821,245
672988786805112832,852,252
672984142909456390,1088,460
672980819271634944,1587,873
672975131468300288,1451,764
672970152493887488,810,297
672968025906282496,1141,455
672964561327235073,1229,542
672902681409806336,1184,415
672898206762672129,767,350
672884426393653248,1337,718
672877615439593473,886,295
672834301050937345,1127,492
672828477930868736,1085,408
672640509974827008,848,267
672622327801233409,1127,412
672614745925664768,1065,507
672609152938721280,938,333
672604026190569472,942,332
672594978741354496,1140,519
672591762242805761,822,277
672591271085670400,628,153
672538107540070400,882,310
672523490734551040,538,142
672488522314567680,969,361
672482722825261057,964,513
672481316919734272,625,109
672475084225949696,1262,601
672466075045466113,1164,436
672272411274932228,5599,2874
672267570918129665,1280,524
672264251789176834,993,280
672256522047614977,2452,1302
672254177670729728,1246,638
672248013293752320,1492,510
672245253877968896,591,128
672239279297454080,797,270
672231046314901505,1584,868
672222792075620352,690,170
672205392827572224,1926,988
672169685991993344,891,314
672160042234327040,752,299
672139350159835138,1510,585
672125275208069120,2073,961
672095186491711488,856,323
672082170312290304,820,315
672068090318987265,1112,437
671896809300709376,7417,3612
671891728106971137,1149,471
671882082306625538,3024,1182
671879137494245376,1220,561
671874878652489728,1083,471
671866342182637568,979,410
671855973984772097,781,362
671789708968640512,6159,2946
671768281401958400,1023,421
671763349865160704,1460,760
671744970634719232,1174,642
671743150407421952,658,196
671735591348891648,1261,644
671729906628341761,7310,3729
671561002136281088,11106,6182
671550332464455680,797,182
671547767500775424,1186,489
671544874165002241,1701,877
671542985629241344,942,474
671538301157904385,821,333
671536543010570240,1013,338
671533943490011136,885,489
671528761649688577,717,210
671520732782923777,1197,441
671518598289059840,820,246
671511350426865664,1389,596
671504605491109889,6085,3063
671497587707535361,798,375
671488513339211776,863,406
671486386088865792,499,168
671485057807351808,656,190
671390180817915904,1259,641
671362598324076544,955,254
671357843010908160,345,132
671355857343524864,406,102
671347597085433856,813,361
671186162933985280,618,173
671182547775299584,954,278
671166507850801152,760,299
671163268581498880,1423,950
671159727754231808,310,67
671154572044468225,608,184
671151324042559489,568,127
671147085991960577,568,189
671141549288370177,999,562
671138694582165504,799,333
671134062904504320,635,157
671122204919246848,3012,2152
671115716440031232,1187,661
671109016219725825,979,373
670995969505435648,944,235
670842764863651840,21405,7419
670840546554966016,513,165
670838202509447168,956,588
670833812859932673,373,108
670832455012716544,627,180
670826280409919488,4746,3438
670823764196741120,658,157
670822709593571328,535,82
670815497391357952,2711,1285
670811965569282048,959,226
670807719151067136,1031,422
670804601705242624,1692,805
670803562457407488,297,75
670797304698376195,645,199
670792680469889025,719,234
670789397210615808,569,209
670786190031921152,516,165
670783437142401025,710,324
670782429121134593,1313,644
670780561024270336,687,247
670778058496974848,291,62
670764103623966721,938,365
670755717859713024,387,86
670733412878163972,832,440
670727704916926465,719,311
670717338665226240,1024,408
670704688707301377,678,311
670691627984359425,506,207
670679630144274432,647,235
670676092097810432,211,35
670668383499735048,9214,4224
670474236058800128,1310,627
670468609693655041,308,77
670465786746662913,842,457
670452855871037440,479,173
670449342516494336,1056,560
670444955656130560,5906,1714
670442337873600512,569,173
670435821946826752,914,427
670434127938719744,1239,551
670433248821026816,289,98
670428280563085312,1194,509
670427002554466305,451,140
670421925039075328,1109,538
670420569653809152,528,262
670417414769758208,489,280
670411370698022913,1753,754
670408998013820928,475,182
670403879788544000,369,125
670385711116361728,481,169
670374371102445568,655,229
670361874861563904,284,54
670338931251150849,366,96
670319130621435904,3374,1050
670303360680108032,377,104
670290420111441920,615,245
670093938074779648,892,274
670086499208155136,603,212
670079681849372674,1913,1039
670073503555706880,1361,674
670069087419133954,529,204
670061506722140161,649,280
670055038660800512,582,277
670046952931721218,560,147
670040295598354432,642,95
670037189829525505,514,235
670003130994700288,285,76
669993076832759809,277,66
669972011175813120,385,130
669970042633789440,262,43
669942763794931712,434,129
669926384437997569,328,80
669923323644657664,198,50
669753178989142016,690,333
669749430875258880,223,55
669684865554620416,439,74
669683899023405056,332,91
669682095984410625,306,111
669680153564442624,572,240
669661792646373376,702,357
669625907762618368,3049,1542
669603084620980224,831,316
669597912108789760,440,128
669583744538451968,1297,785
669573570759163904,379,119
669571471778410496,1379,861
669567591774625800,199,45
669564461267722241,328,100
669393256313184256,305,61
669375718304980992,1152,619
669371483794317312,425,146
669367896104181761,398,127
669363888236994561,546,198
669359674819481600,322,101
669354382627049472,2331,1074
669353438988365824,556,222
669351434509529089,371,150
669328503091937280,885,355
669327207240699904,486,99
669324657376567296,430,180
669216679721873412,1029,344
669214165781868544,375,134
669203728096960512,868,399
669037058363662336,561,259
669015743032369152,635,320
669006782128353280,501,205
669000397445533696,18136,5415
668994913074286592,383,186
668992363537309700,639,288
668989615043424256,584,285
668988183816871936,781,388
668986018524233728,466,135
668981893510119424,467,253
668979806671884288,688,285
668975677807423489,1128,492
668967877119254528,124,18
668960084974809088,601,207
668955713004314625,234,63
668932921458302977,224,50
668902994700836864,271,85
668892474547511297,342,122
668872652652679168,464,259
668852170888998912,399,139
668826086256599040,374,111
668815180734689280,477,218
668779399630725120,618,319
668655139528511488,460,184
668645506898350081,751,449
668643542311546881,762,439
668641109086707712,924,458
668636665813057536,895,427
668633411083464705,2418,1364
668631377374486528,604,274
668627278264475648,272,95
668625577880875008,322,109
668623201287675904,1229,646
668620235289837568,180,35
668614819948453888,534,265
668587383441514497,1445,911
668567822092664832,203,46
668544745690562560,439,194
668542336805281792,388,179
668537837512433665,220,61
668528771708952576,395,187
668507509523615744,269,86
668496999348633600,350,113
668484198282485761,358,203
668480044826800133,382,125
668466899341221888,750,433
668297328638447616,541,253
668291999406125056,208,26
668286279830867968,427,110
668274247790391296,701,193
668268907921326080,474,204
668256321989451776,1127,506
668248472370458624,815,400
668237644992782336,5319,2368
668226093875376128,241,84
668221241640230912,442,169
668204964695683073,477,169
668190681446379520,561,169
668171859951755264,414,159
668154635664932864,428,265
668142349051129856,498,233
668113020489474048,564,206
667937095915278337,1092,675
667924896115245057,261,95
667915453470232577,181,46
667911425562669056,421,238
667902449697558528,738,323
667886921285246976,1617,897
667885044254572545,714,388
667878741721415682,341,100
667873844930215936,538,331
667866724293877760,2644,878
667861340749471744,217,68
667832474953625600,246,53
667806454573760512,910,411
667801013445750784,276,80
667793409583771648,591,277
667782464991965184,355,208
667773195014021121,199,44
667766675769573376,367,184
667728196545200128,319,125
667724302356258817,418,261
667550904950915073,0,28
667550882905632768,0,25
667549055577362432,4969,1893
667546741521195010,300,104
667544320556335104,745,449
667538891197542400,171,57
667534815156183040,703,439
667530908589760512,402,205
667524857454854144,1468,950
667517642048163840,326,163
667509364010450944,5867,1831
667502640335572993,473,192
667495797102141441,442,227
667491009379606528,447,186
667470559035432960,221,85
667455448082227200,167,53
667453023279554560,277,69
667443425659232256,669,480
667437278097252352,388,198
667435689202614272,264,75
667405339315146752,401,192
667393430834667520,164,50
667369227918143488,323,141
667211855547486208,418,209
667200525029539841,533,224
667192066997374976,322,84
667188689915760640,632,327
667182792070062081,12209,5158
667177989038297088,158,47
667176164155375616,513,375
667174963120574464,216,69
667171260800061440,184,72
667165590075940865,2323,947
